,title,title_lower,review,sentiment
1916,Behind Her Eyes,behind her eyes,It opts for a bizarre shock that's baffling at best and deeply tone-deaf at its worst.,0
1917,Behind Her Eyes,behind her eyes,"The mad, chaotic energy of Behind Her Eyes feels almost like a practical joke, the kind of prank you'd expect to end with an epilogue featuring a drunk Ashton Kutcher explaining that this, in fact, a simulation.",1
1918,Behind Her Eyes,behind her eyes,"The last stretch is as surprising as ridiculous, but spending time with these characters is a lot of fun. [Full Review in Spanish]",1
1919,Behind Her Eyes,behind her eyes,We're hoping that the mysteries in Behind Her Eyes won't disappoint.,1
1920,Behind Her Eyes,behind her eyes,It's weird! It's nuts! You could do worse with yet another aggressively indoor weekend!,1
1921,Behind Her Eyes,behind her eyes,"It is probably intended to make you want to go back and watch the whole series again with fresh eyes (remember the title?). The only problem is, the run up is so ponderous you might not even make it as far as the twist in the first place.",1
1922,Behind Her Eyes,behind her eyes,"Ultimately, Behind Her Eyes has a lot of style to offer, but not much substance.",0
1923,Behind Her Eyes,behind her eyes,"In its favor it is beautifully made, tonally distinct and exceptionally well-acted. It is gripping and slightly sinister from almost the start and fueled by an off-kilter erotic charge.",1
1924,Behind Her Eyes,behind her eyes,"Behind Her Eyes just doesn't know what it wants to be and takes itself far too seriously, resulting in a muddled mess that could - and should - have been cut short.",0
1925,Behind Her Eyes,behind her eyes,Behind Her Eyes is just too ridiculous to take even half as seriously as the show takes itself.,0
1926,Behind Her Eyes,behind her eyes,"Here's my general opinion: I like a good twist, but the twist in Behind Her Eyes is a groaner. The series switches genres, and the final chapter felt to me like a slap in the face -- when it didn't make me laugh out loud at the absurdity.",0
1927,Behind Her Eyes,behind her eyes,"The buildup works well, but many will question the unexpected ending. Regardless, the journey proves to be intriguing.",1
1928,Behind Her Eyes,behind her eyes,Anything beneath the surface in Behind Her Eyes is irrelevant by the end.,0
1929,Behind Her Eyes,behind her eyes,"The empty characterization isn't egregious, but it seems like an apparatus that's been built around some hidden central engine the show doesn't want to reveal. Why are these people like this?",0
1930,Behind Her Eyes,behind her eyes,"This was something I personally enjoyed, as it felt like a new twist on a fairly well-worn theme - but I can also see how it might be off-putting to some viewers.",1
1931,Behind Her Eyes,behind her eyes,"By the time it's over, this sci-fi-tinged limited series becomes a buzzworthy binge, one that will likely have you thinking back to clues you might have missed along the way.",1
1932,Behind Her Eyes,behind her eyes,You'll either love or hate the big reveal.,1
1933,Behind Her Eyes,behind her eyes,"It's also not a particularly sexy show, despite sex scenes a plenty. David and Louise's illicit trysts lack chemistry and, while Hewson smoulders entertainingly as Adele... her emotions never properly explode.",0
1934,Behind Her Eyes,behind her eyes,"""Behind Her Eyes"" isn't about people, really. It's about #WTFThatEnding. I liked the journey more than the destination, but then, I don't skate.",1
1935,Behind Her Eyes,behind her eyes,There's certainly enough of a draw and not too much of a commitment to at least make taking the plunge worth the effort.,1
1936,Behind Her Eyes,behind her eyes,"Although it retains the book's shocking twist (it was marketed with its own hashtag #WTFThatEnding), even that is not enough to give Behind Her Eyes an edge over its umpteen counterparts.",0
1937,Behind Her Eyes,behind her eyes,"A fantastically entertaining magic trick of a TV show, so confident in its incongruous genre mashup that you won't be able to look away.",1
1938,Behind Her Eyes,behind her eyes,The ultimate question is - Are the six chapters worth the twist? And the answer is a resounding yes.,1
1939,Behind Her Eyes,behind her eyes,"It's creepy and engaging throughout the early chapters. But then? Well... then, Behind Her Eyes becomes a different kind of story altogether, and a much sillier one.",0
1940,Behind Her Eyes,behind her eyes,"The six-part series, created by Steve Lightfoot, does what it does very well, as long as it remains rooted in the human.",1
1941,The Queen's Gambit,the queen's gambit,"When you start dreaming about chess after watching a single episode, you'll know you're hooked.",1
1942,The Queen's Gambit,the queen's gambit,"Anya Taylor-Joy is absolutely impressive in a show that glows with trust in the filmmaking process. A story around self-stimulation, power of mind, adversities, forgetting what's written and the danger of the uncontrolled. [Full review in Spanish]",1
1943,The Queen's Gambit,the queen's gambit,A glamorous Anya Taylor-Joy doesn't show the true cost of addiction - but rather a rose-tinted view of womanhood and paint-by-numbers redemption.,0
1944,The Queen's Gambit,the queen's gambit,"While the chess matches themselves were exhilarating to witness-yes, they really were-it was the relationships Beth forms throughout the series that truly gave this stunning period piece unexpected soul.",1
1945,The Queen's Gambit,the queen's gambit,"The absence of villains, especially for an American show portraying Cold War era Russians, complements the dignity of the show.",1
1946,The Queen's Gambit,the queen's gambit,"Chess may be the central subject of this spectacular Netflix series, but make no mistake in thinking that The Queen's Gambit is solely about this game of strategy. It's about so much more.",1
1947,The Queen's Gambit,the queen's gambit,"An empowering tale about a female chess prodigy that, thankfully for amateurs, does not get bogged down in fine details and is still satisfying to those who do know the game.",1
1948,The Queen's Gambit,the queen's gambit,"...an instant classic, as meaningful to the literate over-thinker as to casual audiences, and exactly the kind of original project that rarely seemed to find purchase in cinema over the last few decades...",1
1949,The Queen's Gambit,the queen's gambit,"Jury's out, but it's one of the best series of the year, I would definitely say so. Well-crafted and directed.",1
1950,The Queen's Gambit,the queen's gambit,"Not the best series Iv'e ever seen, but it's really up there. Well-crafted and fun.",1
1951,The Queen's Gambit,the queen's gambit,It may be a surprise that a show about chess has become one of Netflix's most-streamed shows of the past couple of weeks. But it shouldn't be -- not when it is filled with standout performances and its chess competitions play out like boxing matches.,1
1952,The Queen's Gambit,the queen's gambit,"Raise your hand if you anticipated a coming-of-age, period-piece drama about a female chess prodigy in the 1950s and 1960s becoming perhaps the most addictive and binge-worthy series of 2020.",1
1953,The Queen's Gambit,the queen's gambit,Anya Taylor-Joy doesn't make a single false move in The Queen's Gambit.,1
1954,The Queen's Gambit,the queen's gambit,"It is a show that takes itself so seriously that, when former child actor Thomas Brodie-Sangster turns up dressed like an escapee from the Wild West, you don't know whether it's meant to be funny or not",0
1955,The Queen's Gambit,the queen's gambit,"Written and directed by Scott Frank, an Oscar nominee for his ""Logan"" script, ""Queen's"" is electrifying. Frank's direction is full of quick cuts, artful framing and beautiful shots.",1
1956,The Queen's Gambit,the queen's gambit,"Yes, this is a series about a chess player, but it is more about her journey there and the heavy and deep emotions that take you through the path is what makes this a must-watch.",1
